Bookmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Public%20Use%20Statistics%20(1979%20-%20Last%20Calendar%20Year),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2019,8,"4,332",0,"2,731",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2019,"47,427",0,"33,765",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2019,9,"4,384",0,"2,633",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2019,"47,427",0,"33,765",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2019,10,"8,667",0,"5,426",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2019,"47,427",0,"33,765",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2019,11,"2,058",0,"2,058",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2019,"47,427",0,"33,765",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2019,12,"4,279",0,"4,279",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2019,"47,427",0,"33,765",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,1,"4,279",0,"4,279",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,"7,908",0,"7,232",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,2,"1,994",0,"1,994",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,"7,908",0,"7,232",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,3,627,0,627,0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,"7,908",0,"7,232",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,4,0,0,0,0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,"7,908",0,"7,232",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,5,0,0,0,0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,"7,908",0,"7,232",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,6,0,0,0,0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,"7,908",0,"7,232",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,7,0,0,0,0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,"7,908",0,"7,232",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,8,0,0,0,0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,"7,908",0,"7,232",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,9,0,0,0,0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,"7,908",0,"7,232",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,10,446,0,147,0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,"7,908",0,"7,232",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,11,446,0,147,0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,"7,908",0,"7,232",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,12,116,0,38,0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2020,"7,908",0,"7,232",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,1,79,0,216,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,"15,555",0,"38,642",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,2,161,0,344,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,"15,555",0,"38,642",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,3,404,0,982,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,"15,555",0,"38,642",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,4,484,0,"1,090",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,"15,555",0,"38,642",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,5,"1,816",0,"4,627",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,"15,555",0,"38,642",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,6,"2,969",0,"7,525",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,"15,555",0,"38,642",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,7,"3,581",0,"8,671",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,"15,555",0,"38,642",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,8,"2,455",0,"6,196",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,"15,555",0,"38,642",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,9,"2,304",0,"5,819",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,"15,555",0,"38,642",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,10,908,0,"2,188",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,"15,555",0,"38,642",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,11,297,0,809,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,"15,555",0,"38,642",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,12,97,0,175,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2016,"15,555",0,"38,642",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,1,69,0,148,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,2,199,0,462,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,3,443,0,"1,010",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,4,665,0,"1,408",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,5,"1,842",0,"4,526",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,6,"2,860",0,"7,271",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,7,"3,755",0,"8,383",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,8,"18,598",0,"34,286",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,9,"2,190",0,"4,758",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,10,"1,109",0,"2,822",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,11,237,0,464,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,12,71,0,156,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,1,76,0,141,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,"16,238",0,"38,884",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,2,96,0,200,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,"16,238",0,"38,884",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,3,426,0,955,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,"16,238",0,"38,884",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,4,428,0,942,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,"16,238",0,"38,884",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,5,"1,876",0,"5,008",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,"16,238",0,"38,884",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,6,"3,174",0,"7,668",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,"16,238",0,"38,884",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,7,"4,192",0,"9,686",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,"16,238",0,"38,884",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,8,"2,459",0,"6,246",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,"16,238",0,"38,884",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,9,"2,249",0,"5,281",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,"16,238",0,"38,884",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,10,983,0,"2,133",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,"16,238",0,"38,884",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,11,224,0,512,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,"16,238",0,"38,884",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,12,55,0,112,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2018,"16,238",0,"38,884",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,1,0,0,0,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,"16,657",0,"37,706",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,2,94,0,194,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,"16,657",0,"37,706",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,3,401,0,858,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,"16,657",0,"37,706",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,4,391,0,957,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,"16,657",0,"37,706",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,5,"2,188",0,"5,058",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,"16,657",0,"37,706",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,6,"3,276",0,"7,436",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,"16,657",0,"37,706",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,7,"4,222",0,"9,285",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,"16,657",0,"37,706",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,8,"2,775",0,"6,202",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,"16,657",0,"37,706",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,9,"2,227",0,"5,388",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,"16,657",0,"37,706",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,10,780,0,"1,761",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,"16,657",0,"37,706",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,11,253,0,492,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,"16,657",0,"37,706",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,12,50,0,75,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2019,"16,657",0,"37,706",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,1,107,0,296,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,"8,722",0,"27,594",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,2,194,0,413,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,"8,722",0,"27,594",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,3,176,0,881,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,"8,722",0,"27,594",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,4,129,0,518,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,"8,722",0,"27,594",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,5,310,0,"1,240",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,"8,722",0,"27,594",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,6,834,0,"3,186",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,"8,722",0,"27,594",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,7,"2,377",0,"7,107",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,"8,722",0,"27,594",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,8,"1,686",0,"5,560",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,"8,722",0,"27,594",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,9,"1,558",0,"4,575",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,"8,722",0,"27,594",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,10,978,0,"2,563",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,"8,722",0,"27,594",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,11,252,0,826,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,"8,722",0,"27,594",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,12,121,0,429,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2020,"8,722",0,"27,594",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,1,192,0,480,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,"8,153",0,"20,383",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,2,261,0,652,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,"8,153",0,"20,383",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,3,819,0,"2,048",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,"8,153",0,"20,383",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,4,832,0,"2,080",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,"8,153",0,"20,383",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,5,725,0,"1,812",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,"8,153",0,"20,383",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,6,753,0,"1,882",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,"8,153",0,"20,383",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,7,806,0,"2,015",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,"8,153",0,"20,383",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,8,"1,204",0,"3,010",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,"8,153",0,"20,383",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,9,"1,083",0,"2,708",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,"8,153",0,"20,383",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,10,835,0,"2,088",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,"8,153",0,"20,383",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,11,431,0,"1,078",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,"8,153",0,"20,383",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,12,212,0,530,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2016,"8,153",0,"20,383",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,1,161,0,402,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,2,206,0,515,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,3,676,0,"1,690",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,4,509,0,"1,272",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,5,696,0,"1,740",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,6,670,0,"1,675",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,7,758,0,"1,895",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,8,713,0,"1,782",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,9,601,0,"1,502",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,10,870,0,"2,175",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,11,479,0,"1,198",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,12,274,0,685,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,1,206,0,515,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,"7,415",0,"18,539",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,2,222,0,555,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,"7,415",0,"18,539",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,3,787,0,"1,968",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,"7,415",0,"18,539",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,4,723,0,"1,808",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,"7,415",0,"18,539",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,5,836,0,"2,090",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,"7,415",0,"18,539",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,6,814,0,"2,035",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,"7,415",0,"18,539",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,7,695,0,"1,738",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2018,"7,415",0,"18,539",0,0,0,0,0,0,0,0
