ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,5,"124,369",200,"316,872",200,0,0,572,208,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,"1,071,823","2,400","2,461,823","4,800",0,0,"6,926","2,624",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,6,"145,839",200,"408,604",200,0,0,"1,000",50,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,"1,071,823","2,400","2,461,823","4,800",0,0,"6,926","2,624",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,7,"182,980",200,"493,232",200,0,0,"1,450",150,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,"1,071,823","2,400","2,461,823","4,800",0,0,"6,926","2,624",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,8,"165,814",200,"468,892",200,0,0,"1,590",150,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,"1,071,823","2,400","2,461,823","4,800",0,0,"6,926","2,624",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,9,"99,130",200,"232,709",200,0,0,898,902,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,"1,071,823","2,400","2,461,823","4,800",0,0,"6,926","2,624",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,10,"125,062",200,"220,128",200,0,0,888,688,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,"1,071,823","2,400","2,461,823","4,800",0,0,"6,926","2,624",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,11,"41,444",200,"58,474",200,0,0,70,88,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,"1,071,823","2,400","2,461,823","4,800",0,0,"6,926","2,624",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,12,"32,841",200,"47,416",200,0,0,70,88,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2013,"1,071,823","2,400","2,461,823","4,800",0,0,"6,926","2,624",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,1,"18,133",200,"16,778",200,0,0,45,15,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,"1,124,799","2,400","2,306,541","4,800",0,0,"6,544","1,177",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,2,"31,859",200,"28,214",200,0,0,102,32,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,"1,124,799","2,400","2,306,541","4,800",0,0,"6,544","1,177",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,3,"35,272",200,"37,390",200,0,0,428,60,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,"1,124,799","2,400","2,306,541","4,800",0,0,"6,544","1,177",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,4,"66,013",200,"105,166",200,0,0,948,90,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,"1,124,799","2,400","2,306,541","4,800",0,0,"6,544","1,177",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,5,"114,857",200,"289,009",200,0,0,"1,192",115,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,"1,124,799","2,400","2,306,541","4,800",0,0,"6,544","1,177",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,6,"166,636",200,"427,728",200,0,0,"1,080",242,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,"1,124,799","2,400","2,306,541","4,800",0,0,"6,544","1,177",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,7,"200,520",200,"500,774",200,0,0,"1,188",255,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,"1,124,799","2,400","2,306,541","4,800",0,0,"6,544","1,177",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,8,"214,120",200,"479,690",200,0,0,605,242,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,"1,124,799","2,400","2,306,541","4,800",0,0,"6,544","1,177",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,9,"110,925",200,"215,686",200,0,0,170,18,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,"1,124,799","2,400","2,306,541","4,800",0,0,"6,544","1,177",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,10,"76,446",200,"95,186",200,0,0,220,60,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,"1,124,799","2,400","2,306,541","4,800",0,0,"6,544","1,177",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,11,"48,640",200,"60,722",200,0,0,198,30,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,"1,124,799","2,400","2,306,541","4,800",0,0,"6,544","1,177",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,12,"41,378",200,"50,198",200,0,0,368,18,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2014,"1,124,799","2,400","2,306,541","4,800",0,0,"6,544","1,177",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,1,"14,903",200,"17,353",200,0,0,68,0,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,"1,178,753","2,400","2,580,191","4,800",0,0,"4,792",836,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,2,"17,878",200,"21,585",200,0,0,30,5,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,"1,178,753","2,400","2,580,191","4,800",0,0,"4,792",836,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,3,"62,993",200,"104,633",200,0,0,122,42,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,"1,178,753","2,400","2,580,191","4,800",0,0,"4,792",836,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,4,"77,017",200,"149,543",200,0,0,640,82,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,"1,178,753","2,400","2,580,191","4,800",0,0,"4,792",836,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,5,"139,481",200,"342,594",200,0,0,785,118,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,"1,178,753","2,400","2,580,191","4,800",0,0,"4,792",836,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,6,"183,147",200,"459,867",200,0,0,"1,070",100,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,"1,178,753","2,400","2,580,191","4,800",0,0,"4,792",836,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,7,"200,452",200,"503,216",200,0,0,455,102,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,"1,178,753","2,400","2,580,191","4,800",0,0,"4,792",836,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,8,"151,652",200,"458,164",200,0,0,580,230,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,"1,178,753","2,400","2,580,191","4,800",0,0,"4,792",836,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,9,"102,258",200,"213,827",200,0,0,390,92,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,"1,178,753","2,400","2,580,191","4,800",0,0,"4,792",836,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,10,"144,907",200,"211,223",200,0,0,342,35,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,"1,178,753","2,400","2,580,191","4,800",0,0,"4,792",836,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,11,"45,348",200,"52,205",200,0,0,182,5,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,"1,178,753","2,400","2,580,191","4,800",0,0,"4,792",836,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,12,"38,717",200,"45,981",200,0,0,128,25,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2015,"1,178,753","2,400","2,580,191","4,800",0,0,"4,792",836,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,1,"27,770",200,"31,374",200,0,0,68,8,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,"1,197,931","2,400","2,561,525","4,800",0,0,"4,596",895,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,2,"36,067",200,"37,810",200,0,0,115,15,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,"1,197,931","2,400","2,561,525","4,800",0,0,"4,596",895,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,3,"69,000",200,"107,561",200,0,0,155,48,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,"1,197,931","2,400","2,561,525","4,800",0,0,"4,596",895,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,4,"69,164",200,"136,393",200,0,0,298,58,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,"1,197,931","2,400","2,561,525","4,800",0,0,"4,596",895,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,5,"129,650",200,"322,559",200,0,0,742,115,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,"1,197,931","2,400","2,561,525","4,800",0,0,"4,596",895,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,6,"175,066",200,"447,117",200,0,0,"1,228",132,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,"1,197,931","2,400","2,561,525","4,800",0,0,"4,596",895,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,7,"182,434",200,"478,077",200,0,0,442,118,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,"1,197,931","2,400","2,561,525","4,800",0,0,"4,596",895,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,8,"153,474",200,"450,211",200,0,0,492,212,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,"1,197,931","2,400","2,561,525","4,800",0,0,"4,596",895,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,9,"96,567",200,"203,063",200,0,0,372,85,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,"1,197,931","2,400","2,561,525","4,800",0,0,"4,596",895,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,10,"153,894",200,"221,429",200,0,0,360,68,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,"1,197,931","2,400","2,561,525","4,800",0,0,"4,596",895,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,11,"63,982",200,"78,190",200,0,0,202,8,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,"1,197,931","2,400","2,561,525","4,800",0,0,"4,596",895,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,12,"40,863",200,"47,741",200,0,0,122,28,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2016,"1,197,931","2,400","2,561,525","4,800",0,0,"4,596",895,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,1,"24,932",200,"29,621",200,0,0,52,10,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,"1,168,658","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,2,"35,676",200,"42,153",200,0,0,98,20,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,"1,168,658","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,3,"60,830",200,"98,998",200,0,0,185,52,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,"1,168,658","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,4,"95,346",200,"158,878",200,0,0,360,68,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,"1,168,658","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,5,"116,762",200,"317,706",200,0,0,742,128,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,"1,168,658","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,6,"165,850",200,"443,052",200,0,0,"1,195",125,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,"1,168,658","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,7,"196,287",200,"500,548",200,0,0,472,138,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,"1,168,658","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,8,"168,439",200,"479,385",200,0,0,560,172,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,"1,168,658","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,9,"100,736",200,"211,045",200,0,0,510,145,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,"1,168,658","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,10,"128,138",200,"178,547",200,0,0,320,55,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,"1,168,658","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,11,"45,939",200,"54,283",200,0,0,188,12,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,"1,168,658","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,12,"29,723",200,"35,305",200,0,0,100,20,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2017,"1,168,658","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,1,"40,106",200,"41,552",200,0,0,55,12,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,"1,232,627","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,2,"42,114",200,"47,546",200,0,0,75,20,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,"1,232,627","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,3,"64,340",200,"88,994",200,0,0,200,62,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,"1,232,627","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,4,"119,096",200,"165,881",200,0,0,488,75,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,"1,232,627","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,5,"159,048",200,"341,523",200,0,0,812,138,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,"1,232,627","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,6,"167,367",200,"437,445",200,0,0,"1,115",130,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,"1,232,627","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,7,"178,154",200,"483,552",200,0,0,552,152,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,"1,232,627","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,8,"157,141",200,"446,678",200,0,0,562,198,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,"1,232,627","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,9,"101,712",200,"213,184",200,0,0,438,138,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,"1,232,627","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,10,"129,531",200,"190,361",200,0,0,325,50,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,"1,232,627","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,11,"47,474",200,"61,205",200,0,0,188,12,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,"1,232,627","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,12,"26,544",200,"31,205",200,0,0,62,12,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2018,"1,232,627","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,1,"24,106",200,"30,117",200,0,0,45,10,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,"1,195,721","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,2,"28,671",200,"36,556",200,0,0,75,18,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,"1,195,721","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,3,"50,675",200,"62,098",200,0,0,175,50,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,"1,195,721","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,4,"95,271",200,"169,578",200,0,0,548,78,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,"1,195,721","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,5,"111,068",200,"304,732",200,0,0,615,130,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,"1,195,721","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,6,"177,984",200,"460,459",200,0,0,"1,142",128,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,"1,195,721","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,7,"190,138",200,"504,500",200,0,0,812,188,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,"1,195,721","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,8,"157,725",200,"453,329",200,0,0,562,200,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,"1,195,721","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,9,"113,614",200,"235,756",200,0,0,532,125,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,"1,195,721","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,10,"158,930",200,"242,806",200,0,0,318,68,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,"1,195,721","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,11,"56,165",200,"77,874",200,0,0,188,25,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,"1,195,721","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,12,"31,374",200,"37,982",200,0,0,62,12,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2019,"1,195,721","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,1,"30,180",200,"45,088",200,0,0,45,10,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,"1,054,374","2,400","2,753,877","4,800",0,0,815,250,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,2,"31,358",200,"49,936",200,0,0,75,18,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,"1,054,374","2,400","2,753,877","4,800",0,0,815,250,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,3,"56,577",200,"99,491",200,0,0,175,50,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,"1,054,374","2,400","2,753,877","4,800",0,0,815,250,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,4,"52,875",200,"114,865",200,0,0,0,0,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,"1,054,374","2,400","2,753,877","4,800",0,0,815,250,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,5,"109,036",200,"329,888",200,0,0,0,0,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,"1,054,374","2,400","2,753,877","4,800",0,0,815,250,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,6,"155,085",200,"469,127",200,0,0,0,0,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,"1,054,374","2,400","2,753,877","4,800",0,0,815,250,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,7,"170,593",200,"511,282",200,0,0,0,0,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,"1,054,374","2,400","2,753,877","4,800",0,0,815,250,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,8,"145,611",200,"477,505",200,0,0,200,75,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,"1,054,374","2,400","2,753,877","4,800",0,0,815,250,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,9,"108,306",200,"275,094",200,0,0,52,25,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,"1,054,374","2,400","2,753,877","4,800",0,0,815,250,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,10,"111,263",200,"236,067",200,0,0,158,35,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,"1,054,374","2,400","2,753,877","4,800",0,0,815,250,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,11,"50,939",200,"88,007",200,0,0,80,25,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,"1,054,374","2,400","2,753,877","4,800",0,0,815,250,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,12,"32,551",200,"57,527",200,0,0,30,12,0,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2020,"1,054,374","2,400","2,753,877","4,800",0,0,815,250,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,1,"33,856",200,"66,042",200,0,0,280,119,158,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,2,"36,361",200,"73,793",200,0,0,195,170,147,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,3,"103,151",200,"198,142",200,0,0,390,167,263,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,4,"126,454",200,"289,684",200,0,0,"1,248",867,"1,050",0,70,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,5,"151,995",200,"445,246",200,0,0,"1,291",895,"1,085",0,131,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,6,"220,558",200,"639,324",200,0,0,"1,938","1,497","1,575",0,411,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,7,"288,827",200,"827,714",200,0,0,"3,157","2,036","2,713",0,410,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,8,"212,484",200,"663,287",200,0,0,"2,641","1,792","2,170",0,113,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
