X,Y,OBJECTID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME,CreationDate,Creator,EditDate,Editor,GlobalID
-7708794.0855,5709827.7508,1,APPA,Appalachian National Scenic Trail,2021/12/07 00:00:00+00,ME,NE,2766084,National Scenic Trail,Lands,Appalachian,2022/01/06 10:43:45+00,WASO,2022/01/06 10:43:45+00,WASO,f6f95873-0290-4244-aee4-39c8578fc38e
-8575670.1949,4706920.9465,2,WHHO,White House,2010/05/28 00:00:00+00,DC,NC,2733430,Other Designation,Lands,President's Park (White House),2022/01/06 10:44:35+00,WASO,2022/01/06 10:44:35+00,WASO,06cd507b-ddd5-4507-8596-a50c15dfdf46
-9877256.119,4096966.3832,3,BRCR,Brices Cross Roads National Battlefield Site,2005/10/13 00:00:00+00,MS,SE,667556,National Battlefield Site,Lands,Brices Cross Roads,2022/01/06 10:42:25+00,WASO,2022/01/06 10:42:25+00,WASO,3b93bafc-0e22-4dbd-a727-9afcfea1da90
-13152735.374,4401121.9383,4,MANZ,Manzanar National Historic Site,2008/03/04 00:00:00+00,CA,PW,1804731,National Historic Site,Lands,Manzanar,2022/01/06 10:44:24+00,WASO,2022/01/06 10:44:24+00,WASO,7d1e54bd-e383-426d-b954-b94403216aa6
-9225503.7544,2832295.7921,5,DRTO,Dry Tortugas National Park,2007/11/07 00:00:00+00,FL,SE,307632,National Park,Lands,Dry Tortugas,2022/01/06 10:42:33+00,WASO,2022/01/06 10:42:33+00,WASO,fb27b01b-0d43-457e-880f-8e3dffb4c6e0
-11956688.2524,5707932.8546,6,LIBI,Little Bighorn Battlefield National Monument,2005/02/23 00:00:00+00,MT,IM,806297,National Monument,Lands,Little Bighorn Battlefield,2022/01/06 10:44:23+00,WASO,2022/01/06 10:44:23+00,WASO,d4a5486e-5f3b-4555-8391-13f08f197d1b
-8575624.1344,4704677.1744,7,JEFM,Thomas Jefferson Memorial,2009/11/06 00:00:00+00,DC,NC,530557,National Memorial,Lands,Thomas Jefferson Memorial,2022/01/06 10:44:19+00,WASO,2022/01/06 10:44:19+00,WASO,549a609a-38cd-4535-99cf-6f1b41c195d5
-13645567.1142,4564797.5952,8,MUWO,Muir Woods National Monument,2019/09/19 00:00:00+00,CA,PW,229295,National Monument,Lands,Muir Woods,2022/01/06 10:45:11+00,WASO,2022/01/06 10:45:11+00,WASO,21e71995-6c87-4180-8a97-947420ad118b
-8264336.7439,4980787.4998,9,EDIS,Thomas Edison National Historical Park,2008/04/22 00:00:00+00,NJ,NE,874901,National Historical Park,Lands,Thomas Edison,2022/01/06 10:42:33+00,WASO,2022/01/06 10:42:33+00,WASO,1e124b30-380e-4510-aaf8-68bc4fc3f762
-11322228.421,4245876.0843,10,LAMR,Lake Meredith National Recreation Area,2019/11/25 00:00:00+00,TX,IM,1384770,National Recreation Area,Lands,Lake Meredith,2022/01/06 10:44:23+00,WASO,2022/01/06 10:44:23+00,WASO,20e0fb1d-3e5d-43e0-ab7b-08c9398e8e98
-12528774.739,5103712.4447,11,GOSP,Golden Spike National Historical Park,2011/02/17 00:00:00+00,UT,IM,1428242,National Historical Park,Lands,Golden Spike,2022/01/06 10:42:52+00,WASO,2022/01/06 10:42:52+00,WASO,e200be58-27ad-40dc-9acf-98e5f009f5e9
-7473278.3491,5641806.6864,12,SACR,Saint Croix Island International Historic Site,2016/06/20 00:00:00+00,ME,NE,581971,International Historic Site,Lands,Saint Croix Island,2022/01/06 10:44:29+00,WASO,2022/01/06 10:44:29+00,WASO,246bf9d2-c7e6-4f9e-b7c0-b1760744e019
-10243304.572,5785052.0742,13,SACN,Saint Croix National Scenic Riverway,2019/02/07 00:00:00+00,WI,MW,1888958,National Scenic Riverway,Lands,Saint Croix,2022/01/06 10:45:12+00,WASO,2022/01/06 10:45:12+00,WASO,2e35b4b4-0375-488a-8a95-2a288d2cb4c8
-8988801.3082,3347448.4051,14,CANA,Canaveral National Seashore,2008/07/30 00:00:00+00,FL,SE,307730,National Seashore,Lands,Canaveral,2022/01/06 10:43:46+00,WASO,2022/01/06 10:43:46+00,WASO,33aa1a5e-59e2-4111-ad57-d95ddb2fa834
-8771950.902,4492819.9088,15,APCO,Appomattox Court House National Historical Park,2010/10/07 00:00:00+00,VA,NE,1462531,National Historical Park,Lands,Appomattox Court House,2022/01/06 10:41:21+00,WASO,2022/01/06 10:41:21+00,WASO,535985b0-697f-4e27-9962-d7d2c849c06b
-17298132.3156,8197234.5517,16,KATM,Katmai National Preserve,2019/03/21 00:00:00+00,AK,AK,1416045,National Preserve,Lands,Katmai,2022/01/06 10:44:22+00,WASO,2022/01/06 10:44:22+00,WASO,dbd9666d-4ea7-4901-af93-4d608c09e47b
-7949379.3916,5135502.1213,17,ROWI,Roger Williams National Memorial,2011/09/30 00:00:00+00,RI,NE,1904107,National Memorial,Lands,Roger Williams,2022/01/06 10:44:28+00,WASO,2022/01/06 10:44:28+00,WASO,319d2de2-9fcf-4688-9de2-c2e13146a619
-13435183.6773,6165050.269,18,LACH,Lake Chelan National Recreation Area,2021/06/14 00:00:00+00,WA,PW,1528425,National Recreation Area,Lands,Lake Chelan,2022/01/06 10:44:22+00,WASO,2022/01/06 10:44:22+00,WASO,29d4ad1c-0e6f-4c85-a967-84ae61df2707
-17599309.0708,7739965.3743,19,ANIA,Aniakchak National Monument,2019/03/21 00:00:00+00,AK,AK,1416034,National Monument,Lands,Aniakchak,2022/01/06 10:41:20+00,WASO,2022/01/06 10:41:20+00,WASO,b293bd30-292c-4368-a225-b82946526a81
-12099239.802,4729512.5634,20,COLM,Colorado National Monument,2016/04/01 00:00:00+00,CO,IM,202252,National Monument,Lands,Colorado,2022/01/06 10:42:31+00,WASO,2022/01/06 10:42:31+00,WASO,aab3175d-7433-4b1c-b93f-850e38908ab5
-13318052.8826,5550205.0859,21,JODA,John Day Fossil Beds National Monument,2015/07/08 00:00:00+00,OR,PW,1133439,National Monument,Lands,John Day Fossil Beds,2022/01/06 10:44:54+00,WASO,2022/01/06 10:44:54+00,WASO,12e84218-cc45-4c32-9296-bb28b6fd3fc6
-8654195.1667,4766507.8128,22,HAFE,Harpers Ferry National Historical Park,2021/09/15 00:00:00+00,WV,NC,1556735,National Historical Park,Lands,Harpers Ferry,2022/01/06 10:42:53+00,WASO,2022/01/06 10:42:53+00,WASO,bee4cb45-4404-4779-b8b6-856f3f274477
-9744403.0668,4675797.5035,23,GERO,George Rogers Clark National Historical Park,2010/08/18 00:00:00+00,IN,MW,447197,National Historical Park,Lands,George Rogers Clark,2022/01/06 10:42:50+00,WASO,2022/01/06 10:42:50+00,WASO,7dd1a4e3-baec-42b0-90c5-9cd82a6a1fd5
-17157878.9253,8559854.991,24,LACL,Lake Clark National Preserve,2019/03/21 00:00:00+00,AK,AK,1416049,National Preserve,Lands,Lake Clark,2022/01/06 10:44:22+00,WASO,2022/01/06 10:44:22+00,WASO,ad323b3c-5ab4-4b40-a76a-3f187b33fc39
-8991822.4716,4002028.0314,25,CONG,Congaree National Park,2017/02/06 00:00:00+00,SC,SE,2035095,National Park,Lands,Congaree,2022/01/06 10:42:32+00,WASO,2022/01/06 10:42:32+00,WASO,fa97d729-1f04-47c7-80e1-77a7170cf9d8
-10959924.3074,3418064.3903,26,SAAN,San Antonio Missions National Historical Park,2021/06/24 00:00:00+00,TX,IM,1377039,National Historical Park,Lands,San Antonio Missions,2022/01/06 10:44:52+00,WASO,2022/01/06 10:44:52+00,WASO,260105ed-4903-4325-b5c4-a24407a27d1b
-9540613.598,3819923.2972,27,TUIN,Tuskegee Institute National Historic Site,2016/01/14 00:00:00+00,AL,SE,158362,National Historic Site,Lands,Tuskegee Institute,2022/01/06 10:45:04+00,WASO,2022/01/06 10:45:04+00,WASO,e9258495-15b8-4be0-b9d2-8eb1ee393b35
-8892142.4147,3862613.8845,28,FOSU,Fort Sumter and Fort Moultrie National Historical Park,2021/03/31 00:00:00+00,SC,SE,1222505,National Historical Park,Lands,Fort Sumter and Fort Moultrie,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,25d613a4-2b17-4088-969d-18dd58dece06
-8233532.6456,4984863.1261,29,GEGR,General Grant National Memorial,2013/07/22 00:00:00+00,NY,NE,2733424,National Memorial,Lands,General Grant,2022/01/06 10:42:50+00,WASO,2022/01/06 10:42:50+00,WASO,b9b90f84-7bc1-4a91-ad73-d9ff389a8e8f
-9416409.5548,4018605.1828,30,KEMO,Kennesaw Mountain National Battlefield Park,2020/09/23 00:00:00+00,GA,SE,310345,National Battlefield Park,Lands,Kennesaw Mountain,2022/01/06 10:44:22+00,WASO,2022/01/06 10:44:22+00,WASO,715cb35b-8066-4e86-ae42-22fd56f58045
-8695177.6632,4090507.0587,31,MOCR,Moores Creek National Battlefield,2009/10/26 00:00:00+00,NC,SE,1025558,National Battlefield,Lands,Moores Creek,2022/01/06 10:44:25+00,WASO,2022/01/06 10:44:25+00,WASO,32f0faf3-c69a-42e9-acee-634fb0f2f4b4
-15839271.6506,8912110.8433,32,WRST,Wrangell-St. Elias National Preserve,2019/03/21 00:00:00+00,AK,AK,1416055,National Preserve,Lands,Wrangell - St Elias,2022/01/06 10:44:36+00,WASO,2022/01/06 10:44:36+00,WASO,895b6255-ad55-4560-9788-921c687a7d43
-8579801.7101,4704797.1303,33,ARHO,"Arlington House, The Robert E. Lee Memorial",2021/01/22 00:00:00+00,VA,NC,1888900,National Memorial,Lands,"Arlington House, The Robert E. Lee Memorial",2022/01/06 10:41:21+00,WASO,2022/01/06 10:41:21+00,WASO,314027fb-89af-495c-b245-f50c6a283a3a
-12501145.2505,4343345.172,34,GRCA,Grand Canyon National Park,2021/01/08 00:00:00+00,AZ,IM,23866,National Park,Lands,Grand Canyon,2022/01/06 10:42:52+00,WASO,2022/01/06 10:42:52+00,WASO,a3082efd-bf9c-4c77-8a90-6cd43e1483d6
-12061068.448,4169175.8443,35,ELMO,El Morro National Monument,2006/12/11 00:00:00+00,NM,IM,906062,National Monument,Lands,El Morro,2022/01/06 10:42:33+00,WASO,2022/01/06 10:42:33+00,WASO,d5efa1bf-f1c7-4177-84d4-7f5e6a294b54
-11766877.4985,4918007.1096,36,ROMO,Rocky Mountain National Park,2021/02/22 00:00:00+00,CO,IM,204948,National Park,Lands,Rocky Mountain,2022/01/06 10:44:27+00,WASO,2022/01/06 10:44:27+00,WASO,c4434edb-94a1-4113-841b-d33964fe2b42
-17604656.8108,10405073.1049,37,NOAT,Noatak National Preserve,2019/03/21 00:00:00+00,AK,AK,1413640,National Preserve,Lands,Noatak,2022/01/06 10:44:25+00,WASO,2022/01/06 10:44:25+00,WASO,03f7180a-dfd4-4d60-83da-c22571220d37
-8553258.1284,4730729.7169,38,NACA,National Capital Parks,2021/12/15 00:00:00+00,DC,NC,2738287,Park,Lands,National Capital Parks,2022/01/06 10:41:18+00,WASO,2022/01/06 10:41:18+00,WASO,cc7e301d-6dcb-496c-83e3-00ce2d26b77c
-9080296.596,5043248.228,39,CUVA,Cuyahoga Valley National Park,2021/10/07 00:00:00+00,OH,MW,1066328,National Park,Lands,Cuyahoga Valley,2022/01/06 10:44:00+00,WASO,2022/01/06 10:44:00+00,WASO,50f7851b-6ad6-4f0e-b05b-deb0cbe949e3
-8365361.657,4857729.5967,40,THKO,Thaddeus Kosciuszko National Memorial,2010/07/07 00:00:00+00,PA,NE,1888966,National Memorial,Lands,Thaddeus Kosciuszko,2022/01/06 10:44:32+00,WASO,2022/01/06 10:44:32+00,WASO,4019c270-6fe0-46e2-93a8-271dad22e38a
-9615649.4515,5868653.3431,41,PIRO,Pictured Rocks National Lakeshore,2020/09/15 00:00:00+00,MI,MW,634820,National Lakeshore,Lands,Pictured Rocks,2022/01/06 10:44:26+00,WASO,2022/01/06 10:44:26+00,WASO,9b968b09-522a-42a7-b072-74610be6ea86
-8574073.4113,4705903.8034,42,MALL,National Mall,2011/10/06 00:00:00+00,DC,NC,2733438,Other Designation,Lands,National Mall,2022/01/06 10:44:24+00,WASO,2022/01/06 10:44:24+00,WASO,9703aaa1-74a5-4332-9f55-b1391852ab3b
-8181561.1981,4995516.0709,43,SAHI,Sagamore Hill National Historic Site,2011/07/29 00:00:00+00,NY,NE,970557,National Historic Site,Lands,Sagamore Hill,2022/01/06 10:44:29+00,WASO,2022/01/06 10:44:29+00,WASO,a6f5b418-c7cd-432c-a7fa-97cccc0d5f6c
-9305690.0468,3872398.1203,44,OCMU,Ocmulgee Mounds National Historical Park,2020/09/25 00:00:00+00,GA,SE,1888951,National Historical Park,Lands,Ocmulgee,2022/01/06 10:44:58+00,WASO,2022/01/06 10:44:58+00,WASO,682c5a67-57fe-48cf-b5b8-39294cf613ff
-8782162.9007,4874273.9259,45,FLNI,Flight 93 National Memorial,2013/02/05 00:00:00+00,PA,NE,1986830,National Memorial,Lands,Flight 93,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,8ee8bb07-32f9-439b-9384-8bfc7cad0af8
-9960888.4576,5136479.8082,46,RRBH,Ronald Reagan Boyhood Home National Historic Site,2013/01/03 00:00:00+00,IL,MW,2733441,National Historic Site,Lands,Ronald Reagan Boyhood Home,2022/01/06 10:44:59+00,WASO,2022/01/06 10:44:59+00,WASO,ccb3870d-00ef-45db-b9a5-d4e53cc9624f
-7895139.5644,5106534.2319,47,NEBE,New Bedford Whaling National Historical Park,2011/07/15 00:00:00+00,MA,NE,2733436,National Historical Park,Lands,New Bedford Whaling,2022/01/06 10:44:58+00,WASO,2022/01/06 10:44:58+00,WASO,30f45d07-1377-4464-ad6f-8bcabb718a96
-12142204.267,4492704.7925,48,HOVE,Hovenweep National Monument,2007/04/06 00:00:00+00,UT,IM,202599,National Monument,Lands,Hovenweep,2022/01/06 10:42:54+00,WASO,2022/01/06 10:42:54+00,WASO,4b42b43f-c47d-46db-a190-24bbefaa8bd4
-10366918.0795,5608090.1607,49,MISS,Mississippi National River and Recreation Area,2018/05/10 00:00:00+00,MN,MW,1888944,National River and Recreation Area,Lands,Mississippi,2022/01/06 10:44:58+00,WASO,2022/01/06 10:44:58+00,WASO,3ca4260d-c49b-4019-be67-05aa1eeb79ad
-12718091.2392,5263491.6817,50,MIIN,Minidoka National Historic Site,2015/10/15 00:00:00+00,WA,PW,2766708,National Historic Site,Lands,Minidoka,2022/01/06 10:44:24+00,WASO,2022/01/06 10:44:24+00,WASO,d90bd1e2-aa77-4e5d-b21b-f1b68125e12d
-12907861.6509,4015294.1611,51,JOTR,Joshua Tree National Park,2019/06/13 00:00:00+00,CA,PW,277261,National Park,Lands,Joshua Tree,2022/01/06 10:44:21+00,WASO,2022/01/06 10:44:20+00,WASO,e0c2d200-9d2c-48fe-bd3b-f9c9b01d1c7d
-7206826.349,2006448.9477,52,CHRI,Christiansted National Historic Site,2014/06/19 00:00:00+00,VI,SE,1993781,National Historic Site,Lands,Christiansted,2022/01/06 10:42:31+00,WASO,2022/01/06 10:42:31+00,WASO,75d0bf49-116c-474f-800f-e15b8342a1b0
-9051660.4576,3490433.242,53,CASA,Castillo de San Marcos National Monument,2005/02/28 00:00:00+00,FL,SE,307911,National Monument,Lands,Castillo de San Marcos,2022/01/06 10:42:31+00,WASO,2022/01/06 10:42:31+00,WASO,c3103b88-1215-4fcf-8b6a-0008c3d58e1f
-13621846.8265,4566485.0876,54,RORI,Rosie the Riveter/World War II Home Front National Historical Park,2010/05/17 00:00:00+00,CA,PW,2026588,National Historical Park,Lands,Rosie the Riveter WWII Home Front,2022/01/06 10:45:12+00,WASO,2022/01/06 10:45:12+00,WASO,3a56ff42-71c2-4b57-9975-9cfdb7e8ea99
-17594752.7545,2437964.8035,55,HONO,Honouliuli National Historic Site,2015/08/13 00:00:00+00,HI,PW,2767391,National Historic Site,Lands,Honouliuli,2022/01/06 10:42:53+00,WASO,2022/01/06 10:42:53+00,WASO,dc9bfe86-e1fb-4f6b-93fb-d31ba6e22cba
-11882838.7175,4182943.1437,56,PETR,Petroglyph National Monument,2020/06/18 00:00:00+00,NM,IM,920404,National Monument,Lands,Petroglyph,2022/01/06 10:45:12+00,WASO,2022/01/06 10:45:12+00,WASO,c4be606d-f5f0-4c89-afa5-b9bf89fecc45
-12863758.2693,4177559.8612,57,MOJA,Mojave National Preserve,2021/12/10 00:00:00+00,CA,PW,1888945,National Preserve,Lands,Mojave,2022/01/06 10:41:18+00,WASO,2022/01/06 10:41:18+00,WASO,5f46de65-d40e-4159-b5f6-b251e411d6ce
-8575741.9821,4654411.7084,58,THST,Thomas Stone National Historic Site,2009/07/28 00:00:00+00,MD,NE,1888967,National Historic Site,Lands,Thomas Stone,2022/01/06 10:44:32+00,WASO,2022/01/06 10:44:32+00,WASO,f26b9d03-f200-495b-a34f-378061970665
-12401642.1039,4240911.3302,59,WUPA,Wupatki National Monument,2018/02/06 00:00:00+00,AZ,IM,38197,National Monument,Lands,Wupatki,2022/01/06 10:44:36+00,WASO,2022/01/06 10:44:36+00,WASO,1cc85287-0ff4-46dc-baf7-7ef3fe84a060
-11763676.5828,4237253.0647,60,PECO,Pecos National Historical Park,2017/05/24 00:00:00+00,NM,IM,937161,National Historical Park,Lands,Pecos,2022/01/06 10:44:58+00,WASO,2022/01/06 10:44:58+00,WASO,9cdab928-203a-4b32-a755-9e38e4d3d4ca
-8740591.6816,4928864.5199,61,ALPO,Allegheny Portage Railroad National Historic Site,2014/08/04 00:00:00+00,PA,NE,1214216,National Historic Site,Lands,Allegheny Portage Railroad,2022/01/06 10:41:20+00,WASO,2022/01/06 10:41:20+00,WASO,b9134588-255c-44d8-8d68-9dcbd5fd6eb7
-9380531.1177,4025291.2573,62,CHAT,Chattahoochee River National Recreation Area,2021/03/09 00:00:00+00,GA,SE,1688073,National Recreation Area,Lands,Chattahoochee River,2022/01/06 10:44:01+00,WASO,2022/01/06 10:44:01+00,WASO,32bdaf57-f452-45e9-bd36-61b7d6fffd06
-11638135.0122,5191351.831,63,FOLA,Fort Laramie National Historic Site,2018/04/09 00:00:00+00,WY,IM,1597073,National Historic Site,Lands,Fort Laramie,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,30f27ed9-0e0e-4224-a749-6dcbe110e04f
-8575252.7055,4706782.4093,64,WWIM,World War I Memorial,2016/09/13 00:00:00+00,DC,NC,531319,National Memorial,Lands,World War I,2022/01/06 10:44:36+00,WASO,2022/01/06 10:44:36+00,WASO,61ae9c6c-078c-4aae-9ac6-7b9c1908b8d0
-12183713.3491,3782928.0289,65,FOBO,Fort Bowie National Historic Site,2004/05/12 00:00:00+00,AZ,IM,1888916,National Historic Site,Lands,Fort Bowie,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,b6544e4a-b75c-4b06-8a5a-77602440c3a0
-9365380.2737,3789313.8416,66,ANDE,Andersonville National Historic Site,2014/08/19 00:00:00+00,GA,SE,310534,National Historic Site,Lands,Andersonville,2022/01/06 10:41:20+00,WASO,2022/01/06 10:41:20+00,WASO,b97285a1-4a7d-4d0a-a796-a657451f1cb5
-11993974.0044,4661603.5238,67,BLCA,Black Canyon of the Gunnison National Park,2018/02/15 00:00:00+00,CO,IM,203271,National Park,Lands,Black Canyon of the Gunnison,2022/01/06 10:42:25+00,WASO,2022/01/06 10:42:25+00,WASO,49240abe-ced8-431c-974b-bd9192952043
-9199765.5076,3188866.4381,68,DESO,De Soto National Memorial,2014/08/07 00:00:00+00,FL,SE,294586,National Memorial,Lands,De Soto,2022/01/06 10:42:33+00,WASO,2022/01/06 10:42:33+00,WASO,841c5250-146b-41b5-8541-9af21edeb65b
-7937071.5829,5229368.2461,69,MIMA,Minute Man National Historical Park,2018/02/22 00:00:00+00,MA,NE,600051,National Historical Park,Lands,Minute Man,2022/01/06 10:44:25+00,WASO,2022/01/06 10:44:25+00,WASO,acf495de-61fb-4309-a8e1-389aabc56c41
-11437419.1819,3456117.7844,70,RIGR,Rio Grande Wild and Scenic River,2018/02/22 00:00:00+00,TX,IM,2766087,Wild and Scenic River,Lands,Rio Grande,2022/01/06 10:44:59+00,WASO,2022/01/06 10:44:59+00,WASO,ac5ca8d9-ed5b-4f5d-a959-4d3bcc1bdc46
-12550982.8837,5846944.9292,71,GRKO,Grant-Kohrs Ranch National Historic Site,2017/11/30 00:00:00+00,MT,IM,806847,National Historic Site,Lands,Grant-Kohrs Ranch,2022/01/06 10:42:52+00,WASO,2022/01/06 10:42:52+00,WASO,edf2e46a-bbf0-4ad6-8968-8204ee5b7245
-10038280.8322,4667878.1915,72,JEFF,Gateway Arch National Park,2010/10/28 00:00:00+00,MO,MW,765817,National Park,Lands,Gateway Arch,2022/01/06 10:44:18+00,WASO,2022/01/06 10:44:18+00,WASO,839f181c-8b79-4ca1-ac2a-d19aa3e95e68
-12313988.3666,3785741.5429,73,SAGU,Saguaro National Park,2021/03/29 00:00:00+00,AZ,IM,10683,National Park,Lands,Saguaro,2022/01/06 10:44:29+00,WASO,2022/01/06 10:44:29+00,WASO,c5eb5138-f04b-48c2-84fb-5d2171634b7a
-10042558.3719,3808135.39,74,MEMY,Medgar and Myrlie Evers Home National Monument,2020/09/21 00:00:00+00,MS,SE,2808903,National Monument,Lands,Medgar and Myrlie Evers Home,2022/01/06 10:44:24+00,WASO,2022/01/06 10:44:24+00,WASO,f659d558-1561-4ebe-8649-165da2e1254b
-9311345.2375,4386111.4968,75,CUGA,Cumberland Gap National Historical Park,2020/09/15 00:00:00+00,KY,SE,490476,National Historical Park,Lands,Cumberland Gap,2022/01/06 10:42:32+00,WASO,2022/01/06 10:42:32+00,WASO,96fa8c9b-61ec-4dfb-8af8-d03090e2b073
-13488958.8512,4366231.7924,76,PINN,Pinnacles National Park,2014/02/05 00:00:00+00,CA,PW,247533,National Park,Lands,Pinnacles,2022/01/06 10:44:26+00,WASO,2022/01/06 10:44:26+00,WASO,45c6955f-b924-4f6b-a3ad-8afb1edbc94e
-10797733.2753,4090131.9138,77,CHIC,Chickasaw National Recreation Area,2018/03/29 00:00:00+00,OK,IM,1101907,National Recreation Area,Lands,Chickasaw,2022/01/06 10:42:31+00,WASO,2022/01/06 10:42:31+00,WASO,c81bff7a-45ab-43c0-817b-e9197411dfe7
-9780572.9896,4367663.2538,78,FODO,Fort Donelson National Battlefield,2015/07/27 00:00:00+00,TN,SE,1284664,National Battlefield,Lands,Fort Donelson,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,77c5d127-1523-4652-bc55-1a3c44fedb5e
-8554280.7523,5297175.0953,79,WORI,Women's Rights National Historical Park,2011/08/19 00:00:00+00,NY,NE,1888975,National Historical Park,Lands,Women's Rights,2022/01/06 10:44:36+00,WASO,2022/01/06 10:44:36+00,WASO,213a8872-e380-45c6-a18b-6496926be161
-13219979.083,4043631.7028,80,SAMO,Santa Monica Mountains National Recreation Area,2020/04/07 00:00:00+00,CA,PW,277263,National Recreation Area,Lands,Santa Monica Mountains,2022/01/06 10:45:12+00,WASO,2022/01/06 10:45:12+00,WASO,1c74038b-bd3b-4559-9609-f9b83160bc24
-13595928.6748,5303615.0359,81,CRLA,Crater Lake National Park,2017/06/05 00:00:00+00,OR,PW,1163670,National Park,Lands,Crater Lake,2022/01/06 10:42:32+00,WASO,2022/01/06 10:42:32+00,WASO,e7f9ec6e-8b75-4bc4-88a9-e3a2376c4fdc
